living_area,year_built,beds,full_bath,half_bath,property_type,list_price,list_price_per_sq_ft,sold_price,sold_price_per_sq_ft,living_area_above_ground,price_per_sq_ft,list_date,closing_date
"3,910",2010,5,4,0,Detached,"$548,750.00",$140.35,"$540,000.00",$138.11,"3,910",$138.11,3/11/2010,7/23/2010
"2,971",2000,4,4,1,Detached,"$535,000.00",$180.07,"$540,000.00",$181.76,"2,971",$181.76,6/7/2018,8/16/2018
"4,000",2006,4,4,0,Detached,"$549,000.00",$137.25,"$540,000.00",$135.00,"4,000",$135.00,8/3/2006,12/15/2006
"3,904",2011,4,3,1,Detached,"$554,000.00",$141.91,"$540,000.00",$138.32,"3,904",$138.32,2/16/2015,5/15/2015
"5,440",2010,5,5,0,Detached,"$579,900.00",$106.60,"$540,000.00",$99.27,"3,820",$99.26,3/8/2011,4/29/2011
"2,858",1997,5,3,0,Detached,"$549,999.00",$192.44,"$540,000.00",$188.94,"2,858",$188.94,6/18/2019,1/6/2020
"3,697",2008,4,3,1,Detached,"$539,900.00",$146.04,"$540,000.00",$146.06,"3,697",$146.06,6/24/2020,11/23/2020
"3,270",2010,5,4,0,Detached,"$539,900.00",$165.11,"$540,000.00",$165.14,"3,270",$165.14,3/26/2019,6/5/2019
"2,968",2002,4,3,0,Detached,"$515,000.00",$173.52,"$540,000.00",$181.94,"2,968",$181.94,5/7/2021,6/29/2021
"2,229",2016,3,2,1,Attached,"$493,100.00",$221.22,"$540,000.00",$242.26,"2,229",$242.26,12/29/2021,2/7/2022
"3,583",2014,4,3,0,Detached,"$540,000.00",$150.71,"$540,000.00",$150.71,"3,583",$150.71,10/20/2020,11/20/2020
"3,035",2020,5,2,1,Detached,"$540,000.00",$177.92,"$540,000.00",$177.92,"3,035",$177.92,7/4/2020,10/29/2020
"3,330",2004,6,5,0,Detached,"$529,000.00",$158.86,"$540,000.00",$162.16,"3,330",$162.16,10/18/2020,11/23/2020
"3,251",2007,4,3,1,Detached,"$530,000.00",$163.03,"$540,000.00",$166.10,"3,251",$166.10,10/8/2020,11/20/2020
"3,147",2008,4,4,0,Detached,"$539,900.00",$171.56,"$540,000.00",$171.59,"3,147",$171.59,9/24/2020,10/26/2020
"3,874",2008,5,5,0,Detached,"$549,000.00",$141.71,"$540,000.00",$139.39,"3,874",$139.39,5/4/2019,9/19/2019
"3,474",2011,4,3,1,Detached,"$539,900.00",$155.41,"$540,000.00",$155.44,"3,474",$155.44,9/7/2019,12/5/2019
"4,197",2002,4,3,1,Detached,"$569,900.00",$135.79,"$540,000.00",$128.66,"4,197",$128.66,10/7/2019,3/6/2020
"3,546",2013,5,3,0,Detached,"$549,900.00",$155.08,"$540,000.00",$152.28,"3,546",$152.28,9/9/2020,10/5/2020
"3,323",1998,5,3,1,Detached,"$540,000.00",$162.50,"$540,000.00",$162.50,"3,323",$162.50,7/22/2020,9/25/2020
"4,465",2008,5,4,1,Detached,"$550,000.00",$123.18,"$540,000.00",$120.94,"3,095",$120.94,2/10/2020,6/9/2020
"2,666",1998,4,2,1,Detached,"$500,000.00",$187.55,"$540,000.00",$202.55,"2,666",$202.55,10/20/2021,11/23/2021
"2,420",2002,3,3,0,Detached,"$499,900.00",$206.57,"$540,000.00",$223.14,"2,420",$223.14,9/9/2021,12/13/2021
"2,663",2004,3,2,0,Detached,"$540,000.00",$202.78,"$540,000.00",$202.78,"2,663",$202.78,11/6/2021,1/13/2022
"2,915",2008,3,3,0,Detached,"$555,000.00",$190.39,"$540,000.00",$185.25,"2,915",$185.25,12/30/2021,2/15/2022
"3,565",2014,5,4,0,Detached,"$549,000.00",$154.00,"$540,000.00",$151.47,"3,565",$151.47,9/26/2019,12/17/2019
"1,716",2016,2,2,0,Detached,"$525,000.00",$305.94,"$540,000.00",$314.69,"1,716",$314.69,6/18/2021,7/27/2021
"3,216",2019,5,4,0,Detached,"$540,150.00",$167.96,"$540,150.00",$167.96,"3,216",$167.96,8/24/2019,3/30/2020
"2,796",2021,3,2,1,Detached,"$533,975.00",$190.98,"$540,372.00",$193.27,"2,796",$193.27,12/29/2020,8/23/2021
"3,910",2010,5,4,0,Detached,"$550,000.00",$140.66,"$540,500.00",$138.24,"3,910",$138.24,10/11/2012,12/18/2012
"3,230",2019,4,4,0,Detached,"$540,500.00",$167.34,"$540,500.00",$167.34,"3,230",$167.34,5/14/2019,2/21/2020
"3,320",2018,5,4,1,Detached,"$527,605.00",$158.92,"$540,510.00",$162.80,"3,320",$162.80,1/23/2018,6/29/2018
"2,350",2021,4,3,1,Attached,"$540,885.00",$230.16,"$540,885.00",$230.16,"2,350",$230.16,12/6/2021,4/27/2022
"3,644",2002,4,3,1,Detached,"$549,900.00",$150.91,"$541,000.00",$148.46,"3,644",$148.46,8/9/2003,9/19/2003
"3,833",1999,5,4,1,Detached,"$549,900.00",$143.46,"$541,000.00",$141.14,"3,833",$141.14,6/1/2006,9/15/2006
"3,842",2006,5,4,1,Detached,"$549,800.00",$143.10,"$541,000.00",$140.81,"3,842",$140.81,1/24/2010,4/30/2010
"3,751",2004,4,3,1,Detached,"$529,900.00",$141.27,"$541,000.00",$144.23,"3,751",$144.23,2/9/2004,6/25/2004
"3,564",2014,5,3,0,Detached,"$559,900.00",$157.10,"$541,000.00",$151.80,"3,564",$151.80,4/27/2020,7/29/2020
"1,918",1999,4,2,1,Detached,"$485,000.00",$252.87,"$541,000.00",$282.06,"1,918",$282.06,3/16/2022,4/20/2022
"2,639",1994,4,2,1,Detached,"$537,900.00",$203.83,"$541,000.00",$205.00,"2,639",$205.00,9/24/2021,11/5/2021
"3,771",2014,5,4,0,Detached,"$545,000.00",$144.52,"$541,000.00",$143.46,"3,771",$143.46,8/9/2018,10/12/2018
"3,409",2006,4,3,1,Detached,"$499,900.00",$146.64,"$541,204.00",$158.76,"3,409",$158.76,3/13/2006,6/30/2006
"4,570",2014,5,3,0,Detached,"$537,849.00",$117.69,"$541,219.00",$118.43,"3,492",$118.43,9/2/2013,4/15/2014
"3,550",2005,4,3,1,Detached,"$550,000.00",$154.93,"$541,500.00",$152.54,"3,550",$152.54,3/24/2008,10/10/2008
"3,701",2011,5,4,0,Detached,"$549,000.00",$148.34,"$541,800.00",$146.39,"3,701",$146.39,2/11/2011,9/30/2011
"1,941",1995,4,2,1,Detached,"$450,000.00",$231.84,"$541,800.00",$279.13,"1,941",$279.13,2/4/2022,3/8/2022
"3,182",2005,5,3,1,Detached,"$525,000.00",$164.99,"$541,862.00",$170.29,"3,182",$170.29,9/21/2004,7/16/2005
"2,468",2018,3,3,0,Detached,"$541,295.00",$219.33,"$541,895.00",$219.57,"2,468",$219.57,2/10/2018,8/24/2018
"3,330",2001,4,3,1,Detached,"$550,000.00",$165.17,"$542,000.00",$162.76,"3,330",$162.76,4/13/2005,6/24/2005
"3,456",2018,5,4,0,Detached,"$550,000.00",$159.14,"$542,000.00",$156.83,"3,456",$156.83,5/14/2018,12/28/2018
"3,451",2009,4,5,1,Detached,"$549,000.00",$159.08,"$542,000.00",$157.06,"3,451",$157.06,8/22/2019,9/30/2019
"4,448",2007,4,3,1,Detached,"$554,900.00",$124.75,"$542,000.00",$121.85,"2,468",$121.85,2/28/2016,6/17/2016
"3,246",2006,5,4,0,Detached,"$529,900.00",$163.25,"$542,030.00",$166.98,"3,246",$166.98,5/26/2006,9/7/2006
"2,534",2021,4,3,1,Detached,"$542,086.00",$213.93,"$542,086.00",$213.93,"2,534",$213.93,8/30/2021,12/17/2021
"2,289",2022,3,2,1,Attached,"$538,350.00",$235.19,"$542,430.00",$236.97,"2,289",$236.97,8/23/2021,6/29/2022
"3,840",2008,5,3,0,Detached,"$542,500.00",$141.28,"$542,500.00",$141.28,"3,840",$141.28,6/1/2008,11/9/2008
"3,246",1999,4,2,1,Detached,"$569,000.00",$175.29,"$542,500.00",$167.13,"3,246",$167.13,8/21/2019,10/31/2019
"3,902",2015,5,4,0,Detached,"$550,000.00",$140.95,"$542,500.00",$139.03,"2,870",$139.03,3/2/2018,4/27/2018
"3,555",2008,5,4,0,Detached,"$543,532.00",$152.89,"$542,532.00",$152.61,"3,555",$152.61,3/22/2008,6/26/2008
"2,350",2021,4,3,1,Attached,"$542,575.00",$230.88,"$542,575.00",$230.88,"2,350",$230.88,9/22/2021,4/28/2022
"3,845",2011,5,4,0,Detached,"$529,000.00",$137.58,"$542,650.00",$141.13,"3,845",$141.13,6/23/2012,7/30/2012
"3,144",2018,4,3,0,Detached,"$552,721.00",$175.80,"$542,721.00",$172.62,"3,144",$172.62,1/3/2018,6/21/2018
"2,786",2020,5,3,0,Detached,"$517,950.00",$185.91,"$542,740.00",$194.81,"2,786",$194.81,12/1/2020,5/28/2021
"4,282",2007,4,4,1,Detached,"$580,875.00",$135.66,"$542,850.00",$126.78,"2,597",$126.77,1/17/2007,7/28/2007
"3,725",2004,4,3,1,Detached,"$549,000.00",$147.38,"$543,000.00",$145.77,"3,725",$145.77,1/25/2008,11/5/2008
"5,360",2003,5,4,1,Detached,"$559,900.00",$104.46,"$543,000.00",$101.31,"3,876",$101.31,6/23/2007,9/21/2007
"4,060",2014,6,5,0,Detached,"$549,990.00",$135.47,"$543,000.00",$133.74,"2,942",$133.74,6/9/2014,12/17/2014
"3,140",2011,4,3,1,Detached,"$529,900.00",$168.76,"$543,000.00",$172.93,"3,140",$172.93,12/7/2010,4/29/2011
"3,773",2010,4,3,1,Detached,"$549,900.00",$145.75,"$543,000.00",$143.92,"3,773",$143.92,10/29/2013,3/31/2014
"3,164",2005,4,3,1,Detached,"$554,900.00",$175.38,"$543,000.00",$171.62,"3,164",$171.62,2/23/2007,8/27/2007
"3,578",2013,5,5,0,Detached,"$559,900.00",$156.48,"$543,000.00",$151.76,"3,578",$151.76,8/18/2013,11/27/2013
"3,443",2005,4,3,1,Detached,"$545,000.00",$158.29,"$543,000.00",$157.71,"3,443",$157.71,7/14/2020,9/24/2020
"3,121",2017,4,3,1,Detached,"$548,990.00",$175.90,"$543,000.00",$173.98,"3,121",$173.98,7/23/2016,4/26/2017
"3,476",2018,5,4,1,Detached,"$543,012.00",$156.22,"$543,012.00",$156.22,"3,476",$156.22,4/10/2017,10/13/2017
"4,418",2011,5,5,1,Detached,"$520,000.00",$117.70,"$543,553.00",$123.03,"2,946",$123.03,2/28/2011,9/12/2011
"4,705",2009,5,3,1,Detached,"$595,525.00",$126.57,"$543,800.00",$115.58,"3,380",$115.58,8/28/2009,5/20/2010
"2,807",2019,3,3,1,Detached,"$500,035.00",$178.14,"$543,865.00",$193.75,"2,807",$193.75,9/22/2018,5/30/2019
"3,571",1997,4,3,1,Detached,"$548,000.00",$153.46,"$544,000.00",$152.34,"3,571",$152.34,3/28/2013,6/14/2013
"3,307",2007,4,3,1,Detached,"$549,900.00",$166.28,"$544,000.00",$164.50,"3,307",$164.50,8/1/2008,2/17/2009
"3,768",2007,5,3,2,Detached,"$549,999.00",$145.97,"$544,000.00",$144.37,"3,768",$144.37,4/14/2010,6/3/2010
"3,362",2007,4,3,1,Detached,"$549,900.00",$163.56,"$544,000.00",$161.81,"3,362",$161.81,12/4/2006,10/17/2007
"3,460",1998,5,3,0,Detached,"$542,900.00",$156.91,"$544,000.00",$157.23,"3,460",$157.23,9/14/2019,10/30/2019
"3,409",2008,4,3,1,Detached,"$536,511.00",$157.38,"$544,153.00",$159.62,"3,409",$159.62,12/3/2008,5/27/2009
"3,700",2014,5,3,1,Detached,"$540,000.00",$145.95,"$544,271.00",$147.10,"3,700",$147.10,7/26/2014,12/11/2014
"4,278",1997,4,2,1,Detached,"$539,900.00",$126.20,"$544,900.00",$127.37,"3,271",$127.37,3/9/2013,4/18/2013
"3,110",2004,5,3,0,Detached,"$549,900.00",$176.82,"$544,900.00",$175.21,"3,110",$175.21,1/26/2007,5/1/2007
"3,853",2004,5,3,1,Detached,"$544,900.00",$141.42,"$544,900.00",$141.42,"3,233",$141.42,10/20/2003,8/9/2004
"3,570",2009,5,3,0,Detached,"$560,000.00",$156.86,"$545,000.00",$152.66,"3,570",$152.66,2/28/2018,6/12/2018
"3,470",2006,4,3,2,Detached,"$549,900.00",$158.47,"$545,000.00",$157.06,"3,470",$157.06,3/29/2007,8/20/2007
"3,415",2018,4,3,1,Detached,"$549,990.00",$161.05,"$545,000.00",$159.59,"3,415",$159.59,2/12/2018,8/30/2018
"4,025",2006,5,4,1,Detached,"$568,888.00",$141.34,"$545,000.00",$135.40,"4,025",$135.40,9/6/2016,12/22/2016
"3,712",2008,5,3,0,Detached,"$560,000.00",$150.86,"$545,000.00",$146.82,"3,712",$146.82,4/28/2016,6/15/2016
"4,746",2003,5,3,1,Detached,"$544,900.00",,"$545,000.00",$114.83,"4,746",$114.83,4/25/2014,7/29/2014
"3,613",2002,5,4,1,Detached,"$559,900.00",$154.97,"$545,000.00",$150.84,"3,613",$150.84,5/22/2003,7/30/2003
"4,639",1995,4,3,1,Detached,"$547,500.00",$118.02,"$545,000.00",$117.48,"3,427",$117.48,4/2/2014,5/9/2014
"3,342",2005,4,3,1,Detached,"$550,000.00",$164.57,"$545,000.00",$163.08,"3,342",$163.08,6/10/2016,7/25/2016
"3,532",1999,5,3,0,Detached,"$559,000.00",$158.27,"$545,000.00",$154.30,"3,532",$154.30,3/17/2017,6/1/2017
"3,282",2006,5,4,0,Detached,"$545,000.00",$166.06,"$545,000.00",$166.06,"3,282",$166.06,7/28/2016,9/22/2016
"3,862",2001,5,4,1,Detached,"$565,000.00",$146.30,"$545,000.00",$141.12,"3,862",$141.12,2/6/2005,6/15/2005
"3,732",1997,5,3,0,Detached,"$550,000.00",$147.37,"$545,000.00",$146.03,"3,168",$146.03,4/18/2005,6/23/2005
"3,342",2018,5,4,0,Detached,"$549,990.00",$164.57,"$545,000.00",$163.08,"3,342",$163.08,4/14/2018,4/25/2019
"5,021",2010,5,5,0,Detached,"$549,900.00",$109.52,"$545,000.00",$108.54,"3,516",$108.54,7/31/2017,8/28/2017
"3,898",2005,5,3,0,Detached,"$549,900.00",$141.07,"$545,000.00",$139.82,"3,898",$139.82,8/25/2017,11/15/2017
"3,415",2005,5,4,0,Detached,"$545,000.00",$159.59,"$545,000.00",$159.59,"3,415",$159.59,8/3/2005,2/22/2006
"3,610",2012,5,4,0,Detached,"$559,900.00",$155.10,"$545,000.00",$150.97,"3,610",$150.97,9/18/2015,12/22/2015
"3,808",2009,5,4,0,Detached,"$558,500.00",$146.66,"$545,000.00",$143.12,"3,808",$143.12,9/25/2015,11/20/2015
"3,374",2014,4,3,0,Detached,"$545,000.00",$161.53,"$545,000.00",$161.53,"3,374",$161.53,8/2/2013,1/31/2014
"3,750",2002,4,3,1,Detached,"$564,900.00",$150.64,"$545,000.00",$145.33,"3,750",$145.33,6/27/2016,8/15/2016
"3,553",2001,4,4,0,Detached,"$560,000.00",$157.61,"$545,000.00",$153.39,"3,553",$153.39,9/10/2013,12/19/2013
"3,517",1999,5,3,1,Detached,"$559,500.00",$159.08,"$545,000.00",$154.96,"3,517",$154.96,9/7/2013,3/28/2014
"3,357",1997,4,2,1,Detached,"$559,900.00",$166.79,"$545,000.00",$162.35,"3,357",$162.35,5/19/2016,7/18/2016
"4,652",2008,5,4,1,Detached,"$559,900.00",$120.36,"$545,000.00",$117.15,"3,474",$117.15,9/6/2013,11/26/2013
"3,088",2008,4,3,1,Detached,"$545,000.00",$176.49,"$545,000.00",$176.49,"3,000",$176.49,7/22/2019,8/30/2019
"2,072",2004,3,3,0,Detached,"$480,000.00",$231.66,"$545,000.00",$263.03,"2,072",$263.03,4/20/2022,5/10/2022
"2,097",1999,3,2,1,Detached,"$556,000.00",$265.14,"$545,000.00",$259.90,"2,097",$259.90,12/8/2021,2/18/2022
"3,784",2007,5,4,0,Detached,"$549,900.00",$145.32,"$545,000.00",$144.03,"3,784",$144.03,6/6/2019,7/17/2019
"3,547",2011,5,4,0,Detached,"$549,000.00",$154.78,"$545,000.00",$153.65,"3,547",$153.65,5/15/2019,7/23/2019
"3,964",2000,5,4,1,Detached,"$549,900.00",$138.72,"$545,000.00",$137.49,"3,964",$137.49,1/22/2020,3/30/2020
"3,354",2019,4,3,1,Detached,"$530,000.00",$158.02,"$545,000.00",$162.49,"3,354",$162.49,1/7/2021,2/4/2021
"2,827",2011,4,3,0,Detached,"$545,000.00",$192.78,"$545,000.00",$192.78,"2,827",$192.78,5/29/2021,8/25/2021
"3,941",2002,4,3,1,Detached,"$560,000.00",$142.10,"$545,000.00",$138.29,"3,941",$138.29,4/9/2019,11/25/2019
"2,811",2016,5,3,0,Attached,"$498,000.00",$177.16,"$545,000.00",$193.88,"2,811",$193.88,8/6/2021,9/8/2021
"4,657",2013,5,5,0,Detached,"$549,999.00",$118.10,"$545,000.00",$117.03,"3,600",$117.03,4/30/2015,7/30/2015
"3,216",2019,4,4,0,Detached,"$545,025.00",$169.47,"$545,025.00",$169.47,"3,216",$169.47,3/1/2019,11/21/2019
"2,791",2011,3,2,1,Detached,"$545,000.00",$195.27,"$545,074.00",$195.30,"2,791",$195.30,1/30/2020,3/30/2020
"2,726",2005,3,2,1,Detached,"$530,000.00",$194.42,"$545,100.00",$199.96,"2,726",$199.96,7/28/2021,9/15/2021
"4,105",2016,5,3,1,Detached,"$545,133.00",$132.80,"$545,133.00",$132.80,"2,866",$132.80,5/26/2016,5/27/2016
"3,701",2011,5,4,0,Detached,"$564,000.00",$152.39,"$545,683.00",$147.44,"3,701",$147.44,10/28/2011,5/23/2012
"4,583",2006,4,4,1,Detached,"$559,900.00",$122.17,"$545,900.00",$119.11,"2,597",$119.11,9/27/2012,2/14/2013
"3,617",2005,4,3,2,Detached,"$559,900.00",$154.80,"$545,902.00",$150.93,"3,617",$150.93,9/17/2005,7/31/2006
"4,328",2006,4,4,1,Detached,"$549,900.00",$127.06,"$546,000.00",$126.16,"2,614",$126.16,7/22/2016,11/21/2016
"3,411",1997,4,3,1,Detached,"$549,000.00",$160.95,"$546,000.00",$160.07,"3,411",$160.07,4/17/2013,5/31/2013
"4,296",1999,5,4,1,Detached,"$555,000.00",$129.19,"$546,000.00",$127.10,"3,184",$127.09,3/24/2014,6/16/2014
"3,800",1995,5,3,1,Detached,"$545,986.00",$143.68,"$546,000.00",$143.68,"3,800",$143.68,6/15/2011,8/8/2011
"3,542",2006,4,3,2,Detached,"$559,900.00",$158.07,"$546,000.00",$154.15,"3,542",$154.15,5/14/2015,6/26/2015
"3,723",1998,5,3,1,Detached,"$549,900.00",$147.70,"$546,000.00",$146.66,"3,723",$146.66,9/18/2017,12/1/2017
"4,052",2009,6,4,0,Detached,"$550,000.00",$135.74,"$546,000.00",$134.75,"4,052",$134.75,12/5/2009,3/31/2010
"2,639",2021,3,3,0,Detached,"$546,020.00",$206.90,"$546,020.00",$206.90,"2,639",$206.90,1/18/2021,6/28/2021
"2,260",2006,4,2,1,Detached,"$525,000.00",$232.30,"$546,100.00",$241.64,"2,260",$241.64,10/22/2021,11/23/2021
"3,058",2018,5,3,0,Detached,"$540,380.00",$176.71,"$546,195.00",$178.61,"3,058",$178.61,12/14/2017,4/13/2018
"3,286",1994,4,3,1,Detached,"$542,500.00",$165.09,"$546,500.00",$166.31,"3,286",$166.31,7/19/2013,8/26/2013
"3,300",2005,5,4,1,Detached,"$554,900.00",$168.15,"$546,500.00",$165.61,"3,300",$165.61,11/26/2006,5/30/2007
"3,320",2015,5,4,0,Detached,"$546,635.00",$164.65,"$546,635.00",$164.65,"3,320",$164.65,6/29/2015,12/17/2015
"3,870",2014,5,4,0,Detached,"$550,000.00",$142.12,"$546,805.00",$141.29,"3,870",$141.29,4/27/2014,8/28/2014
"3,980",2010,5,4,1,Detached,"$526,121.00",$132.19,"$546,819.00",$137.39,"3,231",$137.39,2/6/2010,12/3/2010
"3,576",2005,5,5,1,Detached,"$543,900.00",$152.10,"$546,893.00",$152.93,"3,576",$152.93,2/13/2005,5/26/2005
"3,588",2016,5,4,0,Detached,"$549,900.00",$153.26,"$546,900.00",$152.42,"3,588",$152.42,10/10/2016,11/28/2016
"3,460",2012,5,4,0,Detached,"$550,000.00",$158.96,"$546,944.00",$158.08,"3,460",$158.08,2/1/2012,10/5/2012
"3,170",2006,4,3,1,Detached,"$523,000.00",$164.98,"$547,000.00",$172.56,"3,170",$172.56,2/15/2006,6/30/2006
"4,900",2006,5,3,1,Detached,"$560,000.00",$114.29,"$547,000.00",$111.63,"3,665",$111.63,10/19/2015,1/7/2016
"3,970",2006,4,4,0,Detached,"$550,000.00",$138.54,"$547,000.00",$137.78,"3,970",$137.78,2/1/2019,6/27/2019
"3,641",2015,6,4,1,Detached,"$547,352.00",$150.33,"$547,352.00",$150.33,"3,641",$150.33,3/12/2015,9/30/2015
"3,468",2006,4,3,1,Detached,"$549,900.00",$158.56,"$547,400.00",$157.84,"3,468",$157.84,3/21/2007,8/16/2007
"3,680",2006,5,4,1,Detached,"$559,900.00",$152.15,"$547,450.00",$148.76,"3,680",$148.76,10/12/2010,6/15/2011
"3,749",2010,5,4,0,Detached,"$547,480.00",$146.03,"$547,480.00",$146.03,"3,749",$146.03,10/25/2010,11/18/2010
"3,513",2015,4,3,1,Detached,"$547,500.00",$155.85,"$547,500.00",$155.85,"3,513",$155.85,11/18/2014,4/10/2015
"3,968",2001,4,3,1,Detached,"$575,000.00",$144.91,"$547,500.00",$137.98,"3,968",$137.98,2/27/2013,5/20/2013
"3,972",2013,5,4,0,Detached,"$569,900.00",$143.48,"$547,500.00",$137.84,"3,972",$137.84,5/28/2015,7/31/2015
"3,444",2000,4,3,1,Detached,"$569,900.00",$165.48,"$547,500.00",$158.97,"3,444",$158.97,3/6/2005,6/3/2005
"4,237",2004,5,3,1,Detached,"$569,900.00",$134.51,"$547,500.00",$129.22,"3,146",$129.22,3/2/2017,4/4/2017
"3,731",1995,4,3,1,Detached,"$559,900.00",$150.07,"$547,500.00",$146.74,"3,731",$146.74,5/17/2019,12/18/2019
"3,418",2006,5,4,0,Detached,"$562,975.00",$164.71,"$547,649.00",$160.23,"3,418",$160.22,8/26/2006,4/16/2007
"3,902",2013,5,4,1,Detached,"$549,900.00",$140.93,"$547,900.00",$140.42,"3,902",$140.42,10/3/2012,5/28/2013
"4,988",1994,5,5,1,Detached,"$575,000.00",$115.28,"$548,000.00",$109.86,"4,621",$109.86,1/7/2011,8/10/2011
"2,890",2014,5,4,0,Detached,"$597,500.00",$206.75,"$548,000.00",$189.62,"2,890",$189.62,8/14/2015,4/30/2016
"4,124",1996,5,3,1,Detached,"$565,000.00",$137.00,"$548,000.00",$132.88,"4,124",$132.88,4/7/2011,5/26/2011
"3,178",2006,5,4,0,Detached,"$549,900.00",$173.03,"$548,000.00",$172.44,"3,178",$172.44,3/13/2006,11/9/2006
"3,420",2004,4,3,1,Detached,"$564,900.00",$165.18,"$548,000.00",$160.23,"3,420",$160.23,2/21/2008,6/30/2008
"3,333",2003,6,4,0,Detached,"$525,000.00",$157.52,"$548,000.00",$164.42,"3,333",$164.42,12/11/2020,2/2/2021
"2,796",2021,3,2,1,Detached,"$548,034.00",$196.01,"$548,034.00",$196.01,"2,796",$196.01,10/2/2021,10/2/2021
"3,164",2018,5,4,0,Detached,"$548,195.00",$173.26,"$548,195.00",$173.26,"3,164",$173.26,8/20/2018,5/31/2019
"3,814",2014,4,4,0,Detached,"$471,102.00",$123.52,"$548,240.00",$143.74,"2,836",$143.74,10/20/2014,5/14/2015
"4,076",2008,5,4,0,Detached,"$549,900.00",$134.91,"$548,400.00",$134.54,"4,076",$134.54,4/17/2014,6/27/2014
"4,342",1999,5,3,0,Detached,"$579,000.00",$133.35,"$548,500.00",$126.32,"4,342",$126.32,12/30/2006,4/5/2007
"3,505",2004,5,4,1,Detached,"$569,900.00",$162.60,"$548,500.00",$156.49,"3,505",$156.49,2/25/2012,6/8/2012
"3,155",2009,4,3,2,Detached,"$525,000.00",$166.40,"$548,500.00",$173.85,"3,155",$173.85,7/10/2020,8/21/2020
"2,534",2021,4,3,0,Detached,"$548,816.00",$216.58,"$548,816.00",$216.58,"2,534",$216.58,9/29/2021,11/17/2021
"3,700",2002,5,4,0,Detached,"$549,000.00",$148.38,"$549,000.00",$148.38,"3,700",$148.38,7/14/2005,8/19/2005
"3,719",1999,5,3,1,Detached,"$564,500.00",$151.79,"$549,000.00",$147.62,"3,719",$147.62,11/21/2005,4/5/2006
"3,994",2011,5,4,0,Detached,"$560,000.00",$140.21,"$549,000.00",$137.46,"3,994",$137.46,4/24/2015,7/15/2015
"3,700",2001,5,3,1,Detached,"$559,900.00",$151.32,"$549,000.00",$148.38,"3,700",$148.38,6/13/2005,10/20/2005
"3,734",2004,4,3,2,Detached,"$549,000.00",$147.03,"$549,000.00",$147.03,"3,734",$147.03,4/2/2015,10/29/2015
"3,790",2004,4,3,1,Detached,"$569,900.00",$150.37,"$549,000.00",$144.86,"3,790",$144.85,5/15/2013,1/31/2014
"3,371",2010,4,3,0,Detached,"$539,000.00",$159.89,"$549,000.00",$162.86,"3,371",$162.86,2/8/2010,7/1/2010
"3,554",2006,4,3,1,Detached,"$549,000.00",$154.47,"$549,000.00",$154.47,"3,554",$154.47,6/12/2006,8/17/2006
"3,171",2019,5,4,0,Detached,"$549,000.00",$173.13,"$549,000.00",$173.13,"3,171",$173.13,11/5/2018,7/19/2019
"4,227",2013,5,4,1,Detached,"$549,100.00",$129.90,"$549,100.00",$129.90,"4,227",$129.90,5/17/2017,7/14/2017
"3,691",2008,5,4,0,Detached,"$552,902.00",$149.80,"$549,112.00",$148.77,"3,691",$148.77,2/17/2008,6/17/2008
"3,510",1997,5,3,0,Detached,"$540,000.00",$153.85,"$549,500.00",$156.55,"3,510",$156.55,7/18/2017,8/28/2017
"3,583",2017,5,4,1,Detached,"$565,000.00",$157.69,"$549,500.00",$153.36,"3,583",$153.36,4/18/2019,7/15/2019
"2,509",2018,3,3,1,Detached,"$564,990.00",$225.19,"$549,500.00",$219.01,"2,509",$219.01,1/29/2018,4/26/2019
"4,041",2006,3,3,0,Detached,"$549,500.00",$135.98,"$549,500.00",$135.98,"2,265",$135.98,8/30/2018,11/1/2018
"4,252",2014,5,4,1,Detached,"$548,410.00",$128.98,"$549,560.00",$129.25,"4,252",$129.25,4/28/2014,12/17/2014
"3,511",2011,5,4,0,Detached,"$549,740.00",$156.58,"$549,740.00",$156.58,"3,511",$156.58,9/29/2010,2/28/2011
"3,506",2004,5,4,1,Detached,"$549,800.00",$156.82,"$549,800.00",$156.82,"3,506",$156.82,8/21/2004,12/15/2004
"5,038",2010,6,5,0,Detached,"$549,900.00",$109.15,"$549,900.00",$109.15,"3,713",$109.15,5/7/2010,12/10/2010
"3,573",2006,4,4,0,Detached,"$549,900.00",$153.90,"$549,900.00",$153.90,"3,573",$153.90,7/31/2005,12/30/2005
"4,287",2011,5,3,1,Detached,"$574,900.00",$134.10,"$549,900.00",$128.27,"4,287",$128.27,3/2/2011,1/13/2012
"3,576",2005,5,5,1,Detached,"$549,900.00",$153.78,"$549,900.00",$153.78,"3,576",$153.78,9/29/2005,11/17/2005
"3,296",2006,4,3,1,Detached,"$549,900.00",$166.84,"$549,900.00",$166.84,"3,296",$166.84,8/16/2006,1/18/2007
"3,874",2008,4,3,0,Detached,"$549,900.00",$141.95,"$549,900.00",$141.95,"3,874",$141.95,4/15/2018,6/18/2018
"3,820",2000,5,4,1,Detached,"$549,900.00",$143.95,"$549,900.00",$143.95,"3,820",$143.95,5/31/2006,7/20/2006
"3,613",2004,4,4,0,Detached,"$549,900.00",$152.20,"$549,900.00",$152.20,"3,613",$152.20,3/26/2004,9/7/2004
"3,161",2005,4,4,1,Detached,"$539,900.00",$170.80,"$549,900.00",$173.96,"3,161",$173.96,1/18/2006,6/27/2006
